timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-02 23:40:00,43845.01,43924.47,43828.96,43901.19,161.52,7091047.04
2024-01-02 23:41:00,43901.19,43952.91,43891.75,43935.04,116.61,5123304.9
2024-01-02 23:42:00,43935.04,44029.73,43922.7,44000.28,155.04,6821989.0
2024-01-02 23:43:00,44000.28,44010.03,43976.97,44007.04,80.57,3545612.25
2024-01-02 23:44:00,44007.04,44025.35,43997.78,44001.36,185.57,8165180.04
2024-01-02 23:45:00,44001.36,44003.69,43954.33,43982.23,144.36,6349104.02
2024-01-02 23:46:00,43982.23,44004.45,43912.82,43930.86,137.61,6045420.94
2024-01-02 23:47:00,43930.86,43942.54,43836.17,43850.81,198.07,8685740.48
2024-01-02 23:48:00,43850.81,43859.56,43807.97,43830.93,155.16,6800911.94
2024-01-02 23:49:00,43830.93,43839.7,43759.26,43761.7,12.17,532676.57
2024-01-02 23:50:00,43761.7,43791.35,43653.46,43667.55,58.72,2564136.45
2024-01-02 23:51:00,43667.55,43694.29,43576.64,43591.37,123.84,5398502.57
2024-01-02 23:52:00,43591.37,43619.7,43562.15,43579.83,75.46,3288331.72
2024-01-02 23:53:00,43579.83,43598.6,43512.67,43539.98,62.06,2702013.67
2024-01-02 23:54:00,43539.98,43574.51,43518.39,43569.34,126.75,5522474.13
2024-01-02 23:55:00,43569.34,43590.05,43558.8,43569.66,69.64,3034064.27
2024-01-02 23:56:00,43569.66,43582.25,43511.67,43517.32,11.58,503840.03
2024-01-02 23:57:00,43517.32,43580.32,43504.37,43551.22,194.18,8456619.72
2024-01-02 23:58:00,43551.22,43570.19,43527.51,43564.16,158.9,6922500.7
2024-01-02 23:59:00,43564.16,43567.54,43483.51,43510.87,46.98,2044124.77
2024-01-03 00:00:00,43510.87,43542.5,43482.17,43516.03,75.09,3267782.24
2024-01-03 00:01:00,43516.03,43520.39,43510.37,43517.22,105.09,4573400.48
2024-01-03 00:02:00,43517.22,43537.02,43484.39,43494.1,74.83,3254593.46
2024-01-03 00:03:00,43494.1,43533.34,43480.09,43513.48,164.29,7148670.02
2024-01-03 00:04:00,43513.48,43536.33,43507.66,43534.41,134.67,5862710.98
2024-01-03 00:05:00,43534.41,43560.06,43501.99,43509.57,72.17,3139929.6
2024-01-03 00:06:00,43509.57,43533.91,43413.35,43436.56,37.61,1633450.3
2024-01-03 00:07:00,43436.56,43459.87,43413.31,43445.96,74.09,3219024.37
2024-01-03 00:08:00,43445.96,43464.22,43417.15,43421.73,167.81,7286635.85
2024-01-03 00:09:00,43421.73,43439.56,43413.28,43428.9,169.77,7372876.18
2024-01-03 00:10:00,43428.9,43440.0,43414.02,43422.56,183.23,7956460.52
2024-01-03 00:11:00,43422.56,43445.09,43393.09,43395.01,145.79,6326584.81
2024-01-03 00:12:00,43395.01,43451.05,43377.78,43441.66,105.14,4567608.33
2024-01-03 00:13:00,43441.66,43459.52,43427.98,43444.84,49.07,2131820.82
2024-01-03 00:14:00,43444.84,43473.59,43421.91,43429.73,139.72,6068060.01
2024-01-03 00:15:00,43429.73,43537.32,43409.83,43509.1,175.54,7637668.51
2024-01-03 00:16:00,43509.1,43527.11,43481.53,43486.22,111.75,4859581.39
2024-01-03 00:17:00,43486.22,43546.71,43463.91,43539.79,110.33,4803793.24
2024-01-03 00:18:00,43539.79,43569.75,43459.39,43461.54,18.28,794326.18
2024-01-03 00:19:00,43461.54,43468.06,43402.37,43431.5,196.06,8514973.62
2024-01-03 00:20:00,43431.5,43479.05,43402.34,43472.63,37.13,1614100.7
2024-01-03 00:21:00,43472.63,43492.43,43469.27,43489.4,118.89,5170641.97
2024-01-03 00:22:00,43489.4,43518.74,43446.83,43459.86,38.59,1676908.41
2024-01-03 00:23:00,43459.86,43536.09,43439.49,43522.11,168.12,7317063.41
2024-01-03 00:24:00,43522.11,43645.41,43502.73,43637.39,197.33,8611170.46
2024-01-03 00:25:00,43637.39,43638.86,43560.02,43586.61,116.83,5092384.27
2024-01-03 00:26:00,43586.61,43592.06,43475.67,43483.01,168.24,7315638.38
2024-01-03 00:27:00,43483.01,43501.44,43445.36,43472.76,54.07,2350746.29
2024-01-03 00:28:00,43472.76,43499.32,43463.51,43478.48,176.6,7678434.92
2024-01-03 00:29:00,43478.48,43502.02,43478.01,43478.57,165.2,7182810.87
2024-01-03 00:30:00,43478.57,43485.36,43424.18,43438.24,90.72,3940930.28
2024-01-03 00:31:00,43438.24,43446.91,43410.11,43415.28,154.82,6721720.7
2024-01-03 00:32:00,43415.28,43421.81,43360.24,43364.34,114.75,4976179.52
2024-01-03 00:33:00,43364.34,43382.5,43302.44,43323.6,139.24,6032402.15
2024-01-03 00:34:00,43323.6,43344.05,43263.18,43273.66,50.4,2180923.68
2024-01-03 00:35:00,43273.66,43284.89,43204.38,43212.55,26.78,1157206.78
2024-01-03 00:36:00,43212.55,43232.56,43210.6,43225.97,150.38,6500200.33
2024-01-03 00:37:00,43225.97,43244.86,43214.16,43238.51,22.19,959276.6
2024-01-03 00:38:00,43238.51,43296.98,43232.3,43272.85,73.82,3194559.07
2024-01-03 00:39:00,43272.85,43276.88,43238.54,43240.76,198.51,8583837.08
2024-01-03 00:40:00,43240.76,43291.51,43215.56,43268.55,163.28,7064707.12
2024-01-03 00:41:00,43268.55,43371.75,43262.94,43371.25,134.43,5830484.62
2024-01-03 00:42:00,43371.25,43397.0,43342.56,43377.03,48.27,2094018.96
2024-01-03 00:43:00,43377.03,43402.95,43365.9,43375.54,198.02,8589108.82
2024-01-03 00:44:00,43375.54,43402.26,43362.57,43378.48,98.94,4291691.57
2024-01-03 00:45:00,43378.48,43408.07,43304.32,43317.08,124.77,5404832.76
2024-01-03 00:46:00,43317.08,43317.57,43243.86,43261.61,12.4,536659.74
2024-01-03 00:47:00,43261.61,43347.28,43243.13,43347.25,45.91,1990212.65
2024-01-03 00:48:00,43347.25,43376.08,43337.84,43374.47,38.39,1665235.29
2024-01-03 00:49:00,43374.47,43391.87,43299.89,43319.74,147.02,6368687.45
2024-01-03 00:50:00,43319.74,43322.11,43288.8,43301.59,189.71,8214762.82
2024-01-03 00:51:00,43301.59,43308.12,43283.06,43290.76,29.17,1262742.8
2024-01-03 00:52:00,43290.76,43390.7,43264.93,43371.41,102.42,4442139.06
2024-01-03 00:53:00,43371.41,43422.77,43362.73,43418.74,135.86,5898943.52
2024-01-03 00:54:00,43418.74,43471.06,43399.62,43450.57,177.45,7710378.24
2024-01-03 00:55:00,43450.57,43584.28,43427.21,43566.7,57.25,2494383.36
2024-01-03 00:56:00,43566.7,43610.99,43543.32,43599.42,147.71,6440068.43
2024-01-03 00:57:00,43599.42,43615.7,43581.97,43613.91,34.74,1514971.83
2024-01-03 00:58:00,43613.91,43614.96,43511.72,43527.97,83.69,3642880.23
2024-01-03 00:59:00,43527.97,43583.35,43503.91,43580.31,183.86,8012876.29
2024-01-03 01:00:00,43580.31,43621.22,43572.41,43614.73,49.62,2164172.88
2024-01-03 01:01:00,43614.73,43665.07,43586.29,43642.11,146.2,6380436.38
2024-01-03 01:02:00,43642.11,43669.35,43629.34,43657.72,24.31,1061365.9
2024-01-03 01:03:00,43657.72,43701.57,43636.85,43700.63,93.3,4077333.89
2024-01-03 01:04:00,43700.63,43810.06,43686.35,43801.74,99.44,4355839.49
2024-01-03 01:05:00,43801.74,43904.95,43777.12,43893.3,95.72,4201517.41
2024-01-03 01:06:00,43893.3,43962.68,43866.59,43936.69,61.3,2693360.69
2024-01-03 01:07:00,43936.69,43949.11,43928.86,43948.06,62.95,2766723.45
2024-01-03 01:08:00,43948.06,43963.22,43944.0,43960.76,39.58,1739899.53
2024-01-03 01:09:00,43960.76,44014.53,43938.7,43995.62,173.33,7625863.41
2024-01-03 01:10:00,43995.62,44006.38,43914.64,43942.08,119.27,5241033.32
2024-01-03 01:11:00,43942.08,43964.23,43888.16,43902.87,15.48,679748.26
2024-01-03 01:12:00,43902.87,43927.6,43896.41,43906.04,147.16,6461336.18
2024-01-03 01:13:00,43906.04,43930.36,43857.26,43869.62,151.82,6660270.16
2024-01-03 01:14:00,43869.62,43976.25,43839.86,43953.33,75.63,3323986.74
2024-01-03 01:15:00,43953.33,43965.66,43903.32,43908.28,48.77,2141577.47
2024-01-03 01:16:00,43908.28,43946.42,43902.89,43934.58,64.17,2819234.0
2024-01-03 01:17:00,43934.58,43960.43,43925.86,43946.78,54.38,2389826.83
2024-01-03 01:18:00,43946.78,44026.44,43928.68,44018.46,137.09,6034535.26
2024-01-03 01:19:00,44018.46,44047.68,44005.08,44028.03,75.85,3339518.06
2024-01-03 01:20:00,44028.03,44062.46,44024.94,44052.82,23.64,1041559.89
2024-01-03 01:21:00,44052.82,44087.87,44035.33,44085.04,19.82,873580.88
2024-01-03 01:22:00,44085.04,44153.73,44062.14,44144.9,151.64,6694076.41
2024-01-03 01:23:00,44144.9,44152.27,44084.48,44106.34,152.08,6707585.34
2024-01-03 01:24:00,44106.34,44121.98,44012.91,44040.55,131.53,5792529.94
2024-01-03 01:25:00,44040.55,44045.74,43996.77,44017.26,91.17,4012990.63
2024-01-03 01:26:00,44017.26,44109.95,43992.84,44094.5,147.21,6491131.85
2024-01-03 01:27:00,44094.5,44143.16,44089.98,44124.7,168.83,7449588.42
2024-01-03 01:28:00,44124.7,44147.34,44017.82,44039.47,36.77,1619250.96
2024-01-03 01:29:00,44039.47,44065.78,44029.89,44035.32,161.48,7110788.32
2024-01-03 01:30:00,44035.32,44040.06,43931.45,43936.48,135.76,5964780.98
2024-01-03 01:31:00,43936.48,43952.99,43908.05,43911.71,31.41,1379380.84
2024-01-03 01:32:00,43911.71,43939.25,43909.96,43917.89,116.45,5114296.14
2024-01-03 01:33:00,43917.89,43920.43,43879.94,43907.05,182.35,8006552.79
2024-01-03 01:34:00,43907.05,43953.94,43882.2,43929.6,118.24,5194432.64
2024-01-03 01:35:00,43929.6,43949.26,43923.06,43940.08,72.17,3171067.83
2024-01-03 01:36:00,43940.08,43947.84,43870.81,43884.86,54.28,2382048.91
2024-01-03 01:37:00,43884.86,43924.19,43857.16,43906.53,152.14,6679807.44
2024-01-03 01:38:00,43906.53,43965.45,43900.94,43950.81,179.99,7910925.95
2024-01-03 01:39:00,43950.81,44047.35,43948.07,44039.9,152.5,6716211.3
2024-01-03 01:40:00,44039.9,44040.75,44013.74,44017.85,42.91,1888748.35
2024-01-03 01:41:00,44017.85,44019.48,43942.33,43962.03,169.03,7430966.93
2024-01-03 01:42:00,43962.03,44014.32,43952.27,44007.92,38.64,1700467.2
2024-01-03 01:43:00,44007.92,44026.53,43979.8,43992.4,126.52,5566086.94
2024-01-03 01:44:00,43992.4,44024.91,43964.34,44006.08,66.82,2940583.97
2024-01-03 01:45:00,44006.08,44095.2,43984.55,44084.42,126.15,5561164.0
2024-01-03 01:46:00,44084.42,44098.46,44049.9,44062.48,43.87,1933118.58
2024-01-03 01:47:00,44062.48,44090.21,43982.66,44005.53,101.46,4464695.62
2024-01-03 01:48:00,44005.53,44043.27,43998.02,44039.18,113.11,4981414.74
2024-01-03 01:49:00,44039.18,44078.41,44038.1,44054.44,196.96,8677114.24
2024-01-03 01:50:00,44054.44,44063.22,43944.08,43949.31,160.4,7049427.09
2024-01-03 01:51:00,43949.31,43977.97,43903.22,43915.63,190.96,8386126.11
2024-01-03 01:52:00,43915.63,43935.85,43898.74,43911.79,116.16,5100681.3
2024-01-03 01:53:00,43911.79,43979.2,43890.9,43977.46,20.04,881162.45
2024-01-03 01:54:00,43977.46,44006.8,43967.75,43999.69,101.45,4463723.52
2024-01-03 01:55:00,43999.69,44039.28,43991.07,44021.38,122.57,5395807.4
2024-01-03 01:56:00,44021.38,44021.46,44004.37,44007.4,160.53,7064404.26
2024-01-03 01:57:00,44007.4,44036.25,43988.23,44001.04,107.41,4726149.9
2024-01-03 01:58:00,44001.04,44013.69,43982.71,44009.35,187.32,8243793.93
2024-01-03 01:59:00,44009.35,44015.22,43928.93,43951.86,14.47,635783.93
2024-01-03 02:00:00,43951.86,43962.44,43903.88,43909.09,80.93,3553472.48
2024-01-03 02:01:00,43909.09,43921.61,43886.39,43895.41,134.76,5915264.82
2024-01-03 02:02:00,43895.41,43901.18,43878.35,43886.47,172.26,7559890.8
2024-01-03 02:03:00,43886.47,43941.27,43872.82,43924.12,38.43,1688046.78
2024-01-03 02:04:00,43924.12,43952.41,43810.97,43837.49,25.94,1137209.59
2024-01-03 02:05:00,43837.49,43852.99,43811.08,43817.83,88.05,3858057.12
2024-01-03 02:06:00,43817.83,43831.71,43811.6,43821.69,162.06,7101818.16
2024-01-03 02:07:00,43821.69,43893.21,43807.65,43874.47,51.32,2251726.85
2024-01-03 02:08:00,43874.47,43904.23,43862.45,43888.63,109.07,4786940.97
2024-01-03 02:09:00,43888.63,43912.0,43873.32,43883.53,43.95,1928863.64
2024-01-03 02:10:00,43883.53,43993.4,43857.07,43972.02,80.52,3540762.72
2024-01-03 02:11:00,43972.02,44019.78,43943.27,44017.52,92.65,4078322.93
2024-01-03 02:12:00,44017.52,44109.36,44011.36,44092.97,153.48,6767263.97
2024-01-03 02:13:00,44092.97,44172.99,44076.38,44148.88,102.83,4539680.37
2024-01-03 02:14:00,44148.88,44177.49,44061.52,44085.03,135.39,5968478.69
2024-01-03 02:15:00,44085.03,44100.56,44025.85,44030.87,195.91,8625945.17
2024-01-03 02:16:00,44030.87,44045.68,43962.84,43989.06,178.59,7855798.86
2024-01-03 02:17:00,43989.06,43989.39,43949.18,43975.77,61.58,2708115.77
2024-01-03 02:18:00,43975.77,44006.63,43951.37,43989.39,159.4,7011857.19
2024-01-03 02:19:00,43989.39,44067.62,43972.81,44040.92,193.85,8537461.26
2024-01-03 02:20:00,44040.92,44052.54,44022.49,44040.88,20.63,908715.66
2024-01-03 02:21:00,44040.88,44115.91,44014.76,44100.72,50.56,2229630.26
2024-01-03 02:22:00,44100.72,44147.05,44089.97,44134.19,93.7,4135460.08
2024-01-03 02:23:00,44134.19,44149.77,44109.62,44128.58,162.13,7154639.01
2024-01-03 02:24:00,44128.58,44210.4,44118.43,44194.39,135.01,5966713.74
2024-01-03 02:25:00,44194.39,44215.92,44167.72,44184.46,20.76,917130.03
2024-01-03 02:26:00,44184.46,44192.94,44137.62,44157.82,13.49,595523.22
2024-01-03 02:27:00,44157.82,44180.49,44108.9,44116.86,68.9,3039834.57
2024-01-03 02:28:00,44116.86,44143.39,44039.78,44042.34,94.43,4159035.27
2024-01-03 02:29:00,44042.34,44075.15,44023.87,44049.67,65.54,2887129.96
2024-01-03 02:30:00,44049.67,44163.15,44022.87,44133.95,75.06,3312792.9
2024-01-03 02:31:00,44133.95,44163.9,44101.53,44101.64,15.25,672534.71
2024-01-03 02:32:00,44101.64,44103.46,44070.6,44077.71,90.96,4009265.78
2024-01-03 02:33:00,44077.71,44125.41,44058.98,44103.49,55.15,2432220.85
2024-01-03 02:34:00,44103.49,44167.9,44093.8,44143.45,196.63,8679937.78
2024-01-03 02:35:00,44143.45,44165.01,44141.57,44143.75,16.68,736341.45
2024-01-03 02:36:00,44143.75,44175.67,44128.41,44170.16,27.72,1224371.22
2024-01-03 02:37:00,44170.16,44197.78,44121.41,44131.73,182.55,8056031.34
2024-01-03 02:38:00,44131.73,44158.99,44094.4,44109.95,24.24,1069197.02
2024-01-03 02:39:00,44109.95,44113.26,44096.8,44108.3,188.64,8320788.89
2024-01-03 02:40:00,44108.3,44157.48,44107.01,44146.49,195.12,8613878.21
2024-01-03 02:41:00,44146.49,44167.04,44118.06,44166.52,80.05,3535473.35
2024-01-03 02:42:00,44166.52,44183.49,44129.05,44148.17,150.49,6643832.32
2024-01-03 02:43:00,44148.17,44153.61,44099.88,44128.65,131.36,5796760.12
2024-01-03 02:44:00,44128.65,44147.95,44099.34,44135.52,120.6,5322878.81
2024-01-03 02:45:00,44135.52,44221.01,44106.92,44195.0,138.32,6112936.9
2024-01-03 02:46:00,44195.0,44196.2,44184.3,44190.32,45.34,2003659.99
2024-01-03 02:47:00,44190.32,44198.43,44181.17,44190.78,78.41,3465107.31
2024-01-03 02:48:00,44190.78,44192.05,44126.58,44146.8,112.09,4948574.18
2024-01-03 02:49:00,44146.8,44160.12,44119.05,44138.08,167.26,7382495.65
2024-01-03 02:50:00,44138.08,44262.07,44112.9,44233.46,90.94,4022597.53
2024-01-03 02:51:00,44233.46,44252.8,44179.28,44184.59,116.5,5147470.1
2024-01-03 02:52:00,44184.59,44213.15,44172.37,44185.33,199.78,8827367.09
2024-01-03 02:53:00,44185.33,44222.01,44184.06,44204.63,121.48,5370129.66
2024-01-03 02:54:00,44204.63,44228.53,44167.65,44176.29,46.92,2072840.33
2024-01-03 02:55:00,44176.29,44246.06,44165.44,44216.84,124.26,5494449.79
2024-01-03 02:56:00,44216.84,44300.93,44196.61,44273.48,86.71,3838921.58
2024-01-03 02:57:00,44273.48,44402.38,44268.05,44376.51,113.4,5032516.93
2024-01-03 02:58:00,44376.51,44407.95,44356.9,44383.44,169.48,7522125.6
2024-01-03 02:59:00,44383.44,44436.68,44375.25,44408.34,42.24,1875613.26
2024-01-03 03:00:00,44408.34,44509.93,44408.22,44503.12,75.16,3344750.79
2024-01-03 03:01:00,44503.12,44532.18,44474.75,44495.6,86.25,3837827.31
2024-01-03 03:02:00,44495.6,44500.7,44466.03,44469.22,182.28,8105895.62
2024-01-03 03:03:00,44469.22,44499.15,44407.93,44412.85,20.36,904213.98
2024-01-03 03:04:00,44412.85,44419.0,44381.27,44390.32,48.17,2138079.08
2024-01-03 03:05:00,44390.32,44413.54,44268.85,44290.23,130.64,5786110.61
2024-01-03 03:06:00,44290.23,44358.38,44285.02,44329.29,52.37,2321631.35
2024-01-03 03:07:00,44329.29,44345.06,44315.78,44318.52,92.93,4118307.13
2024-01-03 03:08:00,44318.52,44363.16,44302.25,44353.24,192.17,8523458.14
2024-01-03 03:09:00,44353.24,44488.05,44333.59,44481.87,18.25,811588.33
2024-01-03 03:10:00,44481.87,44489.39,44481.2,44486.24,42.59,1894556.46
2024-01-03 03:11:00,44486.24,44503.19,44428.6,44449.7,48.47,2154518.22
2024-01-03 03:12:00,44449.7,44468.1,44386.56,44398.92,134.22,5959307.41
2024-01-03 03:13:00,44398.92,44455.68,44370.78,44425.83,10.81,480400.21
2024-01-03 03:14:00,44425.83,44429.2,44365.31,44387.11,189.42,8407946.01
2024-01-03 03:15:00,44387.11,44405.44,44354.46,44375.93,154.77,6868251.6
2024-01-03 03:16:00,44375.93,44403.38,44363.13,44367.34,112.15,4975939.64
2024-01-03 03:17:00,44367.34,44385.13,44343.7,44360.01,28.82,1278487.52
2024-01-03 03:18:00,44360.01,44371.88,44337.59,44343.25,116.71,5175309.02
2024-01-03 03:19:00,44343.25,44364.04,44320.52,44336.49,92.5,4101345.38
2024-01-03 03:20:00,44336.49,44397.55,44314.46,44390.97,153.92,6832730.53
2024-01-03 03:21:00,44390.97,44403.54,44364.08,44373.0,99.4,4410804.38
2024-01-03 03:22:00,44373.0,44388.13,44344.36,44369.84,54.77,2430226.66
2024-01-03 03:23:00,44369.84,44397.89,44337.26,44365.91,192.19,8526767.09
2024-01-03 03:24:00,44365.91,44368.09,44327.76,44344.83,116.15,5150628.59
2024-01-03 03:25:00,44344.83,44422.58,44314.95,44397.08,106.55,4730504.12
2024-01-03 03:26:00,44397.08,44397.23,44328.28,44343.55,115.55,5123832.59
2024-01-03 03:27:00,44343.55,44368.3,44302.03,44317.17,184.13,8160074.82
2024-01-03 03:28:00,44317.17,44374.43,44291.51,44369.98,138.28,6135362.51
2024-01-03 03:29:00,44369.98,44394.96,44364.29,44389.86,186.04,8258072.2
2024-01-03 03:30:00,44389.86,44399.26,44367.89,44387.85,169.53,7525053.12
2024-01-03 03:31:00,44387.85,44398.66,44349.94,44362.75,196.56,8720135.78
2024-01-03 03:32:00,44362.75,44388.46,44355.72,44375.3,88.25,3916300.05
2024-01-03 03:33:00,44375.3,44405.75,44372.01,44384.27,61.39,2724711.58
2024-01-03 03:34:00,44384.27,44409.09,44379.18,44379.92,138.31,6138251.55
2024-01-03 03:35:00,44379.92,44407.89,44343.65,44350.76,141.79,6288521.86
2024-01-03 03:36:00,44350.76,44355.21,44312.68,44333.74,147.89,6556702.96
2024-01-03 03:37:00,44333.74,44353.97,44312.38,44322.46,42.26,1872961.51
2024-01-03 03:38:00,44322.46,44344.32,44282.62,44295.86,74.34,3293022.62
2024-01-03 03:39:00,44295.86,44436.28,44289.52,44427.48,60.49,2687498.77
2024-01-03 03:40:00,44427.48,44428.58,44408.49,44414.09,151.89,6745894.86
2024-01-03 03:41:00,44414.09,44423.85,44358.6,44378.65,146.21,6488512.86
2024-01-03 03:42:00,44378.65,44405.49,44356.49,44404.85,192.17,8533255.47
2024-01-03 03:43:00,44404.85,44435.35,44399.81,44409.48,72.1,3201739.83
2024-01-03 03:44:00,44409.48,44449.0,44399.97,44427.63,112.51,4998386.39
2024-01-03 03:45:00,44427.63,44448.36,44356.31,44368.95,172.26,7643126.58
2024-01-03 03:46:00,44368.95,44385.68,44273.36,44302.07,177.02,7842431.01
2024-01-03 03:47:00,44302.07,44344.81,44293.32,44332.68,54.54,2417775.25
2024-01-03 03:48:00,44332.68,44349.16,44282.23,44282.27,71.53,3167574.19
2024-01-03 03:49:00,44282.27,44293.12,44253.13,44286.52,148.18,6562201.2
2024-01-03 03:50:00,44286.52,44302.02,44244.83,44251.23,111.92,4952669.33
2024-01-03 03:51:00,44251.23,44276.29,44219.73,44238.2,130.42,5769537.43
2024-01-03 03:52:00,44238.2,44305.05,44222.82,44277.09,68.09,3015017.47
2024-01-03 03:53:00,44277.09,44294.61,44271.49,44280.82,130.91,5796599.72
2024-01-03 03:54:00,44280.82,44286.75,44218.33,44232.72,178.64,7901816.77
2024-01-03 03:55:00,44232.72,44249.72,44212.27,44232.73,74.42,3291597.16
2024-01-03 03:56:00,44232.73,44252.5,44153.2,44154.72,103.73,4580038.3
2024-01-03 03:57:00,44154.72,44269.46,44144.93,44260.58,192.57,8523451.65
2024-01-03 03:58:00,44260.58,44275.88,44206.54,44232.43,89.17,3944087.12
2024-01-03 03:59:00,44232.43,44254.75,44159.41,44185.1,68.9,3044490.87
2024-01-03 04:00:00,44185.1,44210.09,44102.62,44103.95,68.6,3025531.53
2024-01-03 04:01:00,44103.95,44124.34,44026.32,44043.28,92.89,4091399.59
2024-01-03 04:02:00,44043.28,44056.2,43958.54,43973.59,181.23,7969154.82
2024-01-03 04:03:00,43973.59,43990.62,43947.55,43982.8,132.41,5823580.15
2024-01-03 04:04:00,43982.8,43990.52,43951.98,43963.42,77.67,3414714.68
2024-01-03 04:05:00,43963.42,44010.22,43953.87,43999.05,128.02,5632553.19
2024-01-03 04:06:00,43999.05,44037.12,43984.75,44012.75,172.02,7571015.44
2024-01-03 04:07:00,44012.75,44020.16,43998.93,43999.45,127.65,5616508.3
2024-01-03 04:08:00,43999.45,44141.43,43970.35,44114.45,130.55,5758969.31
2024-01-03 04:09:00,44114.45,44137.37,44039.87,44042.38,40.54,1785300.34
2024-01-03 04:10:00,44042.38,44055.76,44009.15,44018.41,125.4,5519807.58
2024-01-03 04:11:00,44018.41,44105.43,43999.6,44099.87,43.02,1897255.16
2024-01-03 04:12:00,44099.87,44106.81,44063.88,44090.55,20.44,901261.85
2024-01-03 04:13:00,44090.55,44095.85,44050.12,44066.58,101.4,4468473.47
2024-01-03 04:14:00,44066.58,44074.58,44031.88,44042.23,133.32,5871641.14
2024-01-03 04:15:00,44042.23,44068.71,43925.82,43931.34,169.67,7453773.54
2024-01-03 04:16:00,43931.34,43932.46,43913.15,43917.38,184.29,8093427.94
2024-01-03 04:17:00,43917.38,43931.16,43896.5,43898.83,192.35,8443856.64
2024-01-03 04:18:00,43898.83,43943.64,43892.23,43915.63,168.91,7417797.09
2024-01-03 04:19:00,43915.63,43961.34,43889.54,43940.64,161.41,7092599.21
2024-01-03 04:20:00,43940.64,44007.95,43930.78,44000.08,30.5,1342094.25
2024-01-03 04:21:00,44000.08,44028.13,43958.1,43966.83,108.92,4788790.78
2024-01-03 04:22:00,43966.83,43999.99,43943.47,43989.94,172.53,7589542.69
2024-01-03 04:23:00,43989.94,44003.0,43973.13,43984.48,152.07,6688794.32
2024-01-03 04:24:00,43984.48,44000.38,43957.83,43993.57,83.64,3679644.53
2024-01-03 04:25:00,43993.57,44025.57,43968.62,44008.29,45.8,2015359.72
2024-01-03 04:26:00,44008.29,44057.95,44003.13,44031.15,89.93,3959704.58
2024-01-03 04:27:00,44031.15,44123.77,44030.57,44098.79,31.32,1381097.21
2024-01-03 04:28:00,44098.79,44183.51,44081.35,44163.78,110.68,4888084.3
2024-01-03 04:29:00,44163.78,44189.08,44121.03,44128.08,94.07,4151105.07
2024-01-03 04:30:00,44128.08,44151.12,44118.06,44143.6,99.54,4393949.97
2024-01-03 04:31:00,44143.6,44144.41,44085.08,44087.84,140.33,6186694.98
2024-01-03 04:32:00,44087.84,44162.15,44087.6,44141.31,127.18,5613685.87
2024-01-03 04:33:00,44141.31,44144.12,44107.47,44130.9,198.39,8754972.44
2024-01-03 04:34:00,44130.9,44236.19,44117.77,44229.07,172.66,7636508.55
2024-01-03 04:35:00,44229.07,44250.86,44221.11,44245.83,94.63,4187089.25
2024-01-03 04:36:00,44245.83,44273.66,44200.47,44203.3,80.45,3556279.49
2024-01-03 04:37:00,44203.3,44297.3,44196.52,44276.03,134.72,5964800.31
2024-01-03 04:38:00,44276.03,44356.23,44258.25,44346.25,104.04,4613823.69
2024-01-03 04:39:00,44346.25,44386.88,44323.82,44358.51,148.8,6600683.62
2024-01-03 04:40:00,44358.51,44375.81,44330.67,44361.8,58.89,2612687.11
2024-01-03 04:41:00,44361.8,44369.89,44319.42,44331.76,56.24,2493228.87
2024-01-03 04:42:00,44331.76,44411.83,44323.3,44386.89,114.07,5063217.75
2024-01-03 04:43:00,44386.89,44398.28,44359.43,44395.78,86.81,3853994.16
2024-01-03 04:44:00,44395.78,44409.6,44309.37,44316.92,81.22,3599505.95
2024-01-03 04:45:00,44316.92,44340.92,44249.38,44274.41,67.79,3001569.14
2024-01-03 04:46:00,44274.41,44329.42,44247.74,44327.84,51.65,2289312.37
2024-01-03 04:47:00,44327.84,44348.19,44305.93,44323.41,115.06,5099795.83
2024-01-03 04:48:00,44323.41,44373.81,44316.92,44349.47,162.56,7209302.32
2024-01-03 04:49:00,44349.47,44361.46,44239.59,44245.25,154.21,6822946.7
2024-01-03 04:50:00,44245.25,44248.78,44234.56,44246.87,124.2,5495664.14
2024-01-03 04:51:00,44246.87,44263.55,44190.04,44202.18,91.52,4045344.2
2024-01-03 04:52:00,44202.18,44230.77,44164.4,44189.92,37.59,1661286.59
2024-01-03 04:53:00,44189.92,44190.81,44085.99,44114.0,110.08,4856176.94
2024-01-03 04:54:00,44114.0,44198.14,44099.54,44188.7,194.05,8574639.15
2024-01-03 04:55:00,44188.7,44218.94,44184.09,44198.77,35.31,1560794.92
2024-01-03 04:56:00,44198.77,44239.58,44198.13,44230.72,189.39,8376994.71
2024-01-03 04:57:00,44230.72,44235.81,44195.01,44195.3,55.06,2433172.27
2024-01-03 04:58:00,44195.3,44222.91,44147.17,44173.54,96.81,4276439.29
2024-01-03 04:59:00,44173.54,44185.87,44082.99,44099.64,56.26,2480881.15
2024-01-03 05:00:00,44099.64,44113.82,44058.99,44073.74,13.5,595105.63
2024-01-03 05:01:00,44073.74,44078.18,44035.48,44046.83,139.91,6162539.91
2024-01-03 05:02:00,44046.83,44063.55,43999.55,44026.2,71.95,3167834.91
2024-01-03 05:03:00,44026.2,44030.21,43938.78,43953.46,151.88,6675524.23
2024-01-03 05:04:00,43953.46,43953.99,43943.37,43944.37,101.76,4471829.48
